,year,month,day,hour,minute,sec,N,latitude,longitude,depth,magnitude
8504,1978.0,12.0,2.0,3.0,29.0,55.52,8504.0,19.88978049959824,-155.43630290986508,37.37755368251884,2.6
8505,1978.0,12.0,2.0,4.0,16.0,8.65,8505.0,19.42863952582649,-155.7617071657421,34.86759698908872,2.5
8506,1978.0,12.0,7.0,12.0,13.0,34.39,8506.0,19.752785274103463,-156.02526813229994,28.72048302182827,3.2
8508,1978.0,12.0,12.0,19.0,40.0,28.88,8508.0,19.432110294975374,-155.0156335019567,26.51994500554396,2.8
8509,1978.0,12.0,14.0,18.0,36.0,55.36,8509.0,19.56749825739442,-155.69407258316556,2.197952686282534,2.5
8510,1978.0,12.0,16.0,15.0,45.0,18.97,8510.0,19.4986187767594,-155.18365673889704,43.31217920351215,2.9
8513,1978.0,12.0,21.0,13.0,44.0,9.3,8513.0,19.86722872758678,-155.47530734383082,40.0195206603886,3.2
8514,1978.0,12.0,22.0,0.0,54.0,6.1,8514.0,19.72877331491293,-155.88614707520486,37.67151623335175,2.8
8516,1979.0,1.0,3.0,7.0,43.0,28.56,8516.0,19.143164461683583,-155.53251636607666,27.099995084960916,2.6
8517,1979.0,1.0,10.0,15.0,41.0,13.86,8517.0,19.994807882804583,-155.48734003448948,3.8993175737466457,3.4
8519,1979.0,1.0,11.0,6.0,54.0,56.84,8519.0,19.445135151700995,-155.1251553996899,16.939210354038707,3.0
8550,1979.0,1.0,13.0,17.0,51.0,59.06,8550.0,19.29089996409568,-155.3373471128425,2.147147094532205,3.5
8564,1979.0,1.0,14.0,22.0,19.0,32.97,8564.0,19.42017332064702,-154.9346920933576,16.197736358849262,4.0
8572,1979.0,1.0,19.0,8.0,18.0,24.09,8572.0,19.98726378407427,-155.47357956796128,25.00186197225773,2.5
8578,1979.0,1.0,28.0,12.0,19.0,28.51,8578.0,19.556805680960665,-155.78724502514342,24.00502499123555,3.1
8579,1979.0,1.0,28.0,12.0,40.0,31.49,8579.0,19.55000953324576,-155.04734248072518,44.30237198576253,2.7
8580,1979.0,1.0,30.0,10.0,38.0,24.86,8580.0,19.7810262552679,-155.35059041834873,34.59717855640263,3.4
8581,1979.0,2.0,1.0,3.0,25.0,44.6,8581.0,19.487123858260723,-154.97297766018542,41.76553700697606,3.0
8583,1979.0,2.0,1.0,14.0,58.0,14.92,8583.0,19.31812551608466,-155.23602772518626,8.791386285276793,2.9
8604,1979.0,2.0,8.0,15.0,3.0,21.16,8604.0,19.260148851894176,-155.25194001933517,11.317092097497712,2.5
8608,1979.0,2.0,12.0,11.0,8.0,22.4,8608.0,19.80369805407867,-155.235181767187,10.231436978072033,2.8
8611,1979.0,2.0,18.0,0.0,3.0,20.54,8611.0,19.92300917638894,-155.62849280457428,12.768037239540746,3.1
8614,1979.0,2.0,23.0,13.0,41.0,25.82,8614.0,19.594569971108136,-155.19532664809293,36.23759332969686,2.7
8617,1979.0,3.0,5.0,20.0,13.0,27.15,8617.0,19.405532098133943,-155.84123529827332,39.93606054635204,3.3
8619,1979.0,3.0,19.0,6.0,12.0,27.04,8619.0,19.605884889365853,-155.13870631345145,1.9324000973491509,3.0
8622,1979.0,3.0,21.0,9.0,24.0,16.66,8622.0,19.47216934768236,-155.5586397824051,10.658026866624969,4.2
8625,1979.0,3.0,24.0,12.0,13.0,16.46,8625.0,19.091555818414108,-155.57457571234195,32.06950146710159,2.7
8626,1979.0,3.0,31.0,16.0,30.0,15.18,8626.0,20.247398954088226,-155.8212453521844,29.94189447562044,2.7
8627,1979.0,4.0,11.0,15.0,55.0,33.66,8627.0,19.65704295487512,-155.26789404913686,39.29998432505718,2.5
8630,1979.0,4.0,19.0,8.0,24.0,45.82,8630.0,19.879047355307744,-155.52251103741344,21.0632499893003,3.1
8631,1979.0,4.0,20.0,2.0,26.0,24.39,8631.0,20.07092460765125,-155.5076564748993,8.77569720643471,3.0
8635,1979.0,4.0,26.0,9.0,24.0,1.6,8635.0,19.418312305380976,-155.15994751916506,12.10030326573144,2.5
8636,1979.0,4.0,28.0,9.0,4.0,50.46,8636.0,20.02100135539173,-155.36793513554682,31.450751914215168,4.3
8644,1979.0,4.0,28.0,21.0,30.0,42.16,8644.0,19.859625755966626,-155.47640402922914,7.954852877526122,3.3
8648,1979.0,5.0,4.0,20.0,0.0,49.96,8648.0,19.27552229390105,-155.3478940367157,38.9559990153771,3.2
8649,1979.0,5.0,5.0,14.0,29.0,22.71,8649.0,19.18662710633929,-155.479473672768,16.014292236983636,2.5
8652,1979.0,5.0,16.0,1.0,46.0,31.86,8652.0,19.54290530734316,-154.9805356610222,43.17984751304582,2.7
8653,1979.0,5.0,17.0,10.0,51.0,2.58,8653.0,19.404523350628125,-155.03167822772684,1.33483738610881,2.6
8655,1979.0,5.0,18.0,9.0,12.0,50.18,8655.0,19.06581272654379,-155.861575812938,21.680603811195287,2.5
8660,1979.0,5.0,20.0,5.0,2.0,15.7,8660.0,19.93317047300665,-155.1730836363666,34.15474409786554,2.5
8662,1979.0,5.0,25.0,13.0,14.0,44.21,8662.0,19.52826768799359,-155.33164566016623,8.644770858635646,3.2
8664,1979.0,5.0,27.0,19.0,30.0,21.27,8664.0,19.51402287790894,-155.25558263844795,25.079023905703885,3.3
8665,1979.0,5.0,28.0,2.0,3.0,20.12,8665.0,19.294955012572384,-155.38834568558087,14.676795687133597,2.5
8671,1979.0,5.0,29.0,17.0,0.0,49.86,8671.0,19.546439652436018,-155.03815201530193,25.771420253584026,3.4
8672,1979.0,5.0,31.0,6.0,41.0,11.65,8672.0,19.86049559959412,-155.30741222242293,43.50709163943695,2.6
8673,1979.0,6.0,1.0,11.0,0.0,57.4,8673.0,19.863013807049548,-155.33304339803354,37.54439408626519,3.5
8674,1979.0,6.0,1.0,15.0,3.0,44.6,8674.0,19.753910072314675,-155.488215889996,34.74523938733705,2.7
8681,1979.0,6.0,15.0,20.0,28.0,39.22,8681.0,19.79028087662782,-155.179791509169,3.984563520958557,2.7
8682,1979.0,6.0,17.0,18.0,2.0,24.13,8682.0,19.538498950007007,-155.63501839682505,27.53243337966277,3.8
8684,1979.0,6.0,20.0,6.0,53.0,14.3,8684.0,19.78314441053213,-155.16902154092222,21.0932558110479,2.5
8686,1979.0,6.0,21.0,15.0,54.0,54.08,8686.0,19.52956478347673,-155.7132271181754,18.585684335896563,2.9
8687,1979.0,6.0,22.0,20.0,37.0,49.36,8687.0,20.220835474401003,-155.86336605196598,30.806665830352447,3.2
8691,1979.0,7.0,3.0,16.0,21.0,33.29,8691.0,19.83609105849741,-155.45353807488354,40.98759701122505,2.8
8692,1979.0,7.0,3.0,22.0,57.0,45.33,8692.0,19.310875994985697,-155.16018544359642,1.551064194202134,2.8
8693,1979.0,7.0,4.0,15.0,30.0,5.26,8693.0,19.74499412128734,-155.1675377351334,26.47264992442711,2.5
8697,1979.0,7.0,6.0,12.0,44.0,10.2,8697.0,19.68303770953069,-155.07081695676166,23.094957866070704,4.2
8706,1979.0,7.0,17.0,4.0,44.0,53.48,8706.0,20.03634376670674,-155.69717575681796,36.19599584579065,2.5
8719,1979.0,7.0,20.0,18.0,19.0,46.88,8719.0,19.27925583589032,-155.34628473938903,2.328244246300812,3.2
8720,1979.0,7.0,21.0,2.0,42.0,22.13,8720.0,20.10377839846463,-155.52048313072154,22.830460902182462,3.9
8722,1979.0,7.0,23.0,0.0,31.0,50.96,8722.0,19.19199352009511,-155.81670948407398,8.281242534935199,3.0
8724,1979.0,7.0,23.0,10.0,30.0,15.98,8724.0,19.860940011976545,-155.09966745117856,29.460863866196338,2.7
8725,1979.0,7.0,25.0,13.0,19.0,21.53,8725.0,19.493860433183244,-154.90782532471638,9.611792148803332,2.9
8729,1979.0,7.0,30.0,23.0,12.0,38.97,8729.0,19.57854938383697,-155.59619972541518,14.91425037150804,2.5
8731,1979.0,8.0,9.0,6.0,9.0,59.03,8731.0,19.668657582680773,-155.1608379664074,38.1743594148047,2.7
8733,1979.0,8.0,14.0,16.0,18.0,55.08,8733.0,19.71505923958036,-155.0753266502936,10.313699041949697,3.0
8736,1979.0,8.0,20.0,7.0,38.0,13.45,8736.0,19.151405899529603,-155.67578373653444,24.68465377503003,3.4
8738,1979.0,8.0,25.0,14.0,28.0,11.05,8738.0,20.0582966389445,-155.59508586848168,28.189250134342902,3.6
8740,1979.0,8.0,29.0,23.0,47.0,50.59,8740.0,19.6550164884677,-155.4391279526158,4.490617617337978,3.3
8741,1979.0,8.0,30.0,3.0,9.0,28.16,8741.0,19.9617938989672,-155.441370782869,24.36416283929794,2.6
8742,1979.0,9.0,4.0,12.0,32.0,39.51,8742.0,19.475009573155685,-155.11317643186885,24.247150931574268,2.5
8745,1979.0,9.0,9.0,12.0,17.0,37.72,8745.0,19.680057070641457,-155.1904848116137,33.49116011619893,3.0
8746,1979.0,9.0,10.0,2.0,26.0,56.77,8746.0,19.56405111251092,-155.34098877732907,40.07835860667209,3.2
8753,1979.0,9.0,18.0,17.0,14.0,14.52,8753.0,19.2557043234092,-155.48445026869587,2.377722909315412,2.5
8755,1979.0,9.0,27.0,3.0,29.0,20.34,8755.0,19.91861421155033,-155.88859022128716,3.579844002464039,3.1
8756,1979.0,10.0,2.0,2.0,3.0,4.74,8756.0,19.47289326526497,-155.4382575430199,23.485745072287088,2.5
8758,1979.0,10.0,8.0,22.0,3.0,2.41,8758.0,19.47554857677613,-155.30945337161543,11.77836723758754,2.6
8759,1979.0,10.0,11.0,14.0,51.0,10.56,8759.0,19.508610378155108,-154.9952087478875,27.87973583898834,2.5
8761,1979.0,10.0,20.0,16.0,12.0,6.98,8761.0,20.05498952245152,-155.4487438479691,23.622418331559047,3.9
8762,1979.0,10.0,21.0,4.0,15.0,43.77,8762.0,20.039042804729835,-155.3402780840608,21.610822174452824,2.7
8763,1979.0,10.0,22.0,18.0,15.0,32.05,8763.0,19.331674274139804,-155.3644126002718,30.738794355916767,3.1
8770,1979.0,10.0,28.0,18.0,11.0,57.07,8770.0,19.88055385180772,-155.5551114794468,29.58096922583008,2.7
8772,1979.0,10.0,31.0,17.0,26.0,33.86,8772.0,19.58873815232825,-155.01357112774787,22.166287397900128,2.5
8774,1979.0,11.0,16.0,20.0,9.0,42.82,8774.0,19.75039425785257,-155.23162833946066,15.661264460322178,3.9
8780,1979.0,11.0,17.0,7.0,17.0,5.27,8780.0,19.34615168111421,-155.7408687040541,17.969028881942727,3.8
8782,1979.0,11.0,17.0,9.0,37.0,40.65,8782.0,19.6660684154092,-155.23204725606445,23.947001811983696,2.7
8786,1979.0,11.0,22.0,23.0,6.0,1.03,8786.0,19.79280567821326,-155.7431210811531,39.84573176620778,2.6
8787,1979.0,11.0,23.0,3.0,23.0,29.54,8787.0,19.711677069036508,-155.3729649006764,32.663557784347475,2.6
8788,1979.0,11.0,24.0,17.0,1.0,30.39,8788.0,19.38534908647837,-155.6732850949581,25.29863809515185,3.1
8789,1979.0,11.0,28.0,15.0,41.0,23.92,8789.0,19.80807207380664,-155.7850545846326,44.01337059918769,2.8
8790,1979.0,11.0,30.0,10.0,41.0,43.23,8790.0,19.56146831240051,-155.6579210058297,9.709778865078476,3.3
8793,1979.0,12.0,2.0,23.0,31.0,12.91,8793.0,19.97846321025236,-155.2032720192548,3.05887902217812,3.8
8796,1979.0,12.0,8.0,12.0,0.0,31.06,8796.0,19.81003316465296,-155.86353878075866,2.0653096205445274,2.6
8798,1979.0,12.0,16.0,2.0,39.0,51.27,8798.0,19.738566784294854,-155.7966510380214,36.49756267967258,2.6
8802,1979.0,12.0,23.0,17.0,57.0,2.56,8802.0,19.95987414083985,-155.5312692061479,37.90019451038541,2.9
8803,1979.0,12.0,24.0,20.0,38.0,22.9,8803.0,19.202811612141343,-155.45432334162794,36.934503439497874,2.5
8804,1979.0,12.0,27.0,13.0,47.0,10.2,8804.0,19.579604361791645,-155.36449569533963,32.83511268501356,3.1
8806,1980.0,1.0,7.0,6.0,10.0,56.84,8806.0,19.906069533349445,-155.60911333801712,28.37697336407256,4.2
8813,1980.0,1.0,8.0,15.0,42.0,19.36,8813.0,19.634935919037865,-155.67445137554375,43.480359259952415,2.5
8815,1980.0,1.0,10.0,22.0,0.0,13.93,8815.0,19.17914815592528,-155.5763553313355,27.354912631307343,3.5
8817,1980.0,1.0,13.0,21.0,53.0,41.92,8817.0,19.124255409056257,-155.53111158987133,1.1768540228149655,2.7
8818,1980.0,1.0,18.0,11.0,28.0,16.97,8818.0,20.102918337509973,-155.53257868782532,9.150776402519591,2.8
8820,1980.0,1.0,26.0,6.0,53.0,38.81,8820.0,19.139729625973644,-155.8983474463946,23.174379645943294,3.2
8822,1980.0,1.0,31.0,11.0,45.0,13.45,8822.0,19.83518886308408,-155.31286701153317,34.21785236206403,2.5
8823,1980.0,2.0,1.0,15.0,15.0,25.52,8823.0,19.688185130942145,-155.5878599370061,26.46689602035933,2.5
8825,1980.0,2.0,5.0,20.0,52.0,47.78,8825.0,19.359575408155727,-155.4700328641706,40.4463813826542,3.0
8829,1980.0,2.0,7.0,8.0,55.0,39.08,8829.0,19.92470664420677,-155.56374495372,38.16688756614453,3.0
8830,1980.0,2.0,10.0,11.0,11.0,34.39,8830.0,19.26270490988824,-155.5530812740342,29.04448582758927,4.5
8833,1980.0,2.0,11.0,11.0,7.0,58.99,8833.0,19.72182801195508,-155.20354013452547,27.83268127063846,2.8
8836,1980.0,2.0,13.0,22.0,1.0,45.28,8836.0,20.07810549991473,-155.5426974731065,27.326917437312076,3.3
8837,1980.0,2.0,16.0,16.0,23.0,13.77,8837.0,19.49583044110265,-155.47628564091517,5.595814543390191,2.5
8838,1980.0,2.0,18.0,20.0,28.0,3.94,8838.0,19.12337438993124,-155.8982094163292,19.07345688113853,3.0
8839,1980.0,2.0,22.0,9.0,24.0,35.67,8839.0,19.92109007015029,-155.49615079477175,15.322353874115256,3.0
8840,1980.0,2.0,28.0,18.0,7.0,21.0,8840.0,20.07051681223252,-155.77777704370914,22.69652631289504,2.8
8841,1980.0,3.0,4.0,14.0,36.0,56.89,8841.0,19.78709047505882,-155.21237877451202,16.926620125551153,2.7
8844,1980.0,3.0,6.0,3.0,8.0,59.3,8844.0,19.570279928884464,-155.21418336562516,4.6582248650257965,2.5
8847,1980.0,3.0,16.0,19.0,27.0,31.47,8847.0,19.76231916600114,-155.2280058382399,4.86662622191007,4.5
8852,1980.0,3.0,19.0,17.0,27.0,9.99,8852.0,19.74753576824809,-155.2398017533226,2.408863783618512,3.0
8856,1980.0,3.0,22.0,16.0,18.0,52.7,8856.0,19.705803932364937,-155.8281670609641,4.21449154143936,2.6
8857,1980.0,3.0,23.0,16.0,27.0,58.35,8857.0,19.44891384263503,-155.20407427517475,16.990257969830434,2.5
8862,1980.0,4.0,2.0,7.0,4.0,9.42,8862.0,19.346051715014767,-155.7891882693401,36.01024416149483,2.7
8863,1980.0,4.0,7.0,3.0,23.0,13.84,8863.0,19.663744401252128,-155.81175787483394,10.611377701997862,2.5
8864,1980.0,4.0,13.0,14.0,5.0,12.5,8864.0,20.03917249024759,-155.51931651827385,23.37933360012603,2.8
8866,1980.0,4.0,13.0,20.0,44.0,5.87,8866.0,19.47639943069245,-154.94644889344858,38.24434342862955,2.6
8868,1980.0,4.0,14.0,10.0,23.0,47.86,8868.0,19.98829178548293,-155.54707944382585,22.52576041725644,2.5
8869,1980.0,4.0,15.0,9.0,46.0,13.24,8869.0,19.529402218950363,-154.83869819366026,39.93601437065711,2.6
8872,1980.0,4.0,17.0,9.0,1.0,4.35,8872.0,19.825242846572326,-155.2716574723492,18.598673276872866,2.8
8874,1980.0,4.0,20.0,11.0,52.0,2.89,8874.0,19.880475261695267,-155.10010993495453,38.45435089297045,2.8
8875,1980.0,4.0,20.0,14.0,44.0,19.35,8875.0,20.16162867236852,-155.6761814609825,6.744995155458581,2.5
8876,1980.0,4.0,24.0,14.0,26.0,1.71,8876.0,20.00654465506732,-155.66247995096006,39.79849599326344,2.7
8878,1980.0,4.0,26.0,3.0,39.0,29.4,8878.0,19.276150123741008,-155.49031043173218,11.62872495461184,3.4
8882,1980.0,4.0,26.0,19.0,25.0,19.78,8882.0,19.54262656696324,-155.43728094172195,42.55571575315762,3.1
8884,1980.0,4.0,27.0,17.0,33.0,41.36,8884.0,19.463063752688274,-154.89988193898608,20.37280287878943,2.9
8885,1980.0,5.0,8.0,19.0,35.0,30.24,8885.0,19.720911002749723,-155.88368516480546,3.96423658209388,2.5
8886,1980.0,5.0,9.0,7.0,24.0,53.11,8886.0,19.79078347196712,-155.11892307982222,29.00449417414793,2.5
8887,1980.0,5.0,18.0,0.0,52.0,43.16,8887.0,19.215454062730824,-155.78827922385898,3.728033374964089,2.8
8891,1980.0,5.0,19.0,20.0,1.0,8.27,8891.0,19.276886939800097,-155.28913581483542,14.941729027070195,2.7
8892,1980.0,5.0,26.0,13.0,54.0,21.47,8892.0,19.616810235200187,-155.23885115721262,40.1920442624255,2.6
8893,1980.0,6.0,7.0,6.0,24.0,28.26,8893.0,19.08981450559555,-155.6930244078664,19.57176286432849,3.2
8894,1980.0,6.0,8.0,4.0,23.0,29.66,8894.0,19.440247332999647,-155.48106202238492,16.214825064815862,2.6
8896,1980.0,6.0,15.0,16.0,29.0,35.06,8896.0,19.828050376022365,-155.8636510336605,3.9074470550393294,3.3
8897,1980.0,6.0,18.0,4.0,12.0,43.42,8897.0,19.42586081234758,-155.85896289469378,33.43847318127807,3.4
8899,1980.0,6.0,25.0,21.0,5.0,35.4,8899.0,19.73034207851501,-155.35391238376846,43.52969944950193,2.7
8900,1980.0,6.0,26.0,14.0,53.0,40.41,8900.0,19.650154647781285,-155.71716094397624,8.90533792975795,2.9
8901,1980.0,6.0,27.0,18.0,32.0,56.66,8901.0,19.220497796912028,-155.64244915081323,10.845160397611997,2.9
8902,1980.0,6.0,30.0,14.0,29.0,52.41,8902.0,19.63054992398268,-155.1951278543212,42.516710064403206,2.5
8903,1980.0,7.0,2.0,19.0,56.0,46.1,8903.0,19.76591121740796,-155.1178078996694,9.31107411461417,2.6
8904,1980.0,7.0,3.0,6.0,4.0,2.85,8904.0,19.351378976207748,-155.61344467239817,43.73245985167416,2.6
8905,1980.0,7.0,3.0,13.0,12.0,58.5,8905.0,19.64180010778017,-154.99469368129394,1.5167335030899984,2.9
8908,1980.0,7.0,6.0,3.0,16.0,30.16,8908.0,20.12886656767079,-155.76385707533632,30.765239867957984,2.7
8909,1980.0,7.0,11.0,22.0,41.0,38.26,8909.0,19.74597985413325,-155.31726796073588,41.05513240660844,2.5
8910,1980.0,7.0,13.0,18.0,54.0,34.65,8910.0,19.85763028077452,-155.48373195686133,37.076699556381264,2.7
8911,1980.0,7.0,15.0,13.0,16.0,23.85,8911.0,19.504487158759087,-155.72893599356982,39.9077790337925,2.9
8912,1980.0,7.0,24.0,16.0,30.0,49.27,8912.0,19.801824072088845,-155.26270000704463,3.5225056803170705,3.0
8913,1980.0,8.0,1.0,12.0,29.0,26.27,8913.0,20.01161532226039,-155.53429888432987,44.38312916421072,2.5
8914,1980.0,8.0,5.0,7.0,26.0,34.15,8914.0,19.805194823001784,-155.6912879174849,15.1977251399153,2.7
8915,1980.0,8.0,8.0,8.0,30.0,41.88,8915.0,19.66530833399998,-155.94307131034105,41.5546155894354,3.7
8917,1980.0,8.0,10.0,23.0,15.0,38.06,8917.0,19.55238556630594,-155.02370856993227,37.87763140888977,2.5
8919,1980.0,8.0,13.0,22.0,0.0,31.82,8919.0,19.24202952123316,-155.46431218235017,34.19070659778621,3.9
8925,1980.0,8.0,14.0,2.0,22.0,43.23,8925.0,19.189936769843573,-155.86585810625527,13.546584412594264,2.6
8929,1980.0,8.0,15.0,22.0,0.0,3.5,8929.0,19.66694378013903,-155.39561448700255,14.214525822933757,3.0
8930,1980.0,8.0,17.0,3.0,21.0,13.6,8930.0,19.931137602368057,-155.30018512323076,15.38247788657337,2.8
8931,1980.0,8.0,17.0,13.0,41.0,57.51,8931.0,19.8173248419353,-155.1722302242918,37.371975400415536,2.8
8934,1980.0,8.0,24.0,1.0,8.0,15.17,8934.0,19.349713991849228,-155.08244576313908,1.6492717564877322,2.9
8935,1980.0,8.0,24.0,3.0,24.0,58.83,8935.0,19.45785652862888,-155.8955142130847,22.50561246008221,2.5
8937,1980.0,8.0,25.0,6.0,17.0,57.46,8937.0,19.940206189895832,-155.6606020700262,9.773929105367449,2.6
8939,1980.0,8.0,28.0,2.0,2.0,17.85,8939.0,19.80995853189768,-155.16062527562647,28.3961566676774,2.7
8941,1980.0,9.0,2.0,19.0,3.0,34.96,8941.0,19.433988357372726,-155.44704576231774,23.433448969310245,2.5
8942,1980.0,9.0,3.0,10.0,40.0,7.87,8942.0,19.38960817043628,-155.71928576414217,2.525585630052573,2.9
8945,1980.0,9.0,5.0,17.0,34.0,33.92,8945.0,19.3820713103817,-155.72110410218,27.37946931650444,2.6
8946,1980.0,9.0,7.0,11.0,5.0,27.18,8946.0,19.694158520651868,-155.42011109130814,27.835614052046243,3.2
8949,1980.0,9.0,7.0,22.0,59.0,0.79,8949.0,19.29053243319339,-155.4645484903283,32.913265474324085,2.5
8951,1980.0,9.0,8.0,23.0,32.0,14.1,8951.0,19.83237921015439,-155.09982959411653,21.373684392907908,2.6
8952,1980.0,9.0,10.0,10.0,4.0,0.13,8952.0,19.86397244997737,-155.37390335479304,9.705003640131912,2.7
8953,1980.0,9.0,14.0,22.0,46.0,13.11,8953.0,19.659380323101846,-155.889778922741,34.32356089077437,2.5
8954,1980.0,9.0,15.0,22.0,32.0,21.58,8954.0,19.794167962074287,-155.48116006710754,13.209325856505894,2.5
8959,1980.0,9.0,18.0,17.0,21.0,27.54,8959.0,20.17861201118139,-155.84715213871442,44.743901228889634,2.6
8960,1980.0,9.0,21.0,6.0,46.0,13.81,8960.0,19.93122688130833,-155.4553458720691,22.047415247586507,2.8
8961,1980.0,9.0,21.0,9.0,40.0,17.25,8961.0,19.56717429814628,-155.35135934121848,25.68637545982029,2.7
8962,1980.0,9.0,23.0,5.0,9.0,53.32,8962.0,19.49134098394269,-155.795164358208,37.26741440249656,2.8
8963,1980.0,9.0,26.0,23.0,59.0,9.5,8963.0,19.933066864863303,-155.8160021799314,33.98256842377655,2.6
8964,1980.0,9.0,28.0,6.0,27.0,29.84,8964.0,19.42901993929999,-155.64561358465727,27.43446273943431,4.0
8965,1980.0,9.0,30.0,15.0,30.0,49.39,8965.0,19.82389726088944,-155.85028639606642,42.5400769567469,2.6
8970,1980.0,10.0,1.0,6.0,38.0,3.1,8970.0,19.84083856227581,-155.78203410171693,18.111271955470805,3.1
8972,1980.0,10.0,9.0,9.0,51.0,54.13,8972.0,19.7106890444861,-155.28866823984282,8.039423130274395,2.6
8973,1980.0,10.0,17.0,21.0,23.0,5.4,8973.0,19.93186358246789,-155.26361712318507,43.44188727502825,2.6
8978,1980.0,10.0,19.0,13.0,58.0,51.53,8978.0,19.47335661003094,-155.14637746448682,14.126100388889366,2.7
8979,1980.0,10.0,19.0,16.0,46.0,22.92,8979.0,19.510463625854754,-155.2452843945447,16.47823445283514,2.8
8980,1980.0,10.0,20.0,0.0,5.0,59.06,8980.0,19.45672267405472,-155.75280960396424,6.212171813420377,3.1
9028,1980.0,10.0,24.0,15.0,1.0,34.75,9028.0,19.57760545566031,-155.95640531125454,9.429411329129096,2.6
9041,1980.0,10.0,28.0,15.0,18.0,7.31,9041.0,19.483809190878468,-155.82941122973585,6.063128185364335,2.7
9053,1980.0,11.0,7.0,21.0,19.0,19.44,9053.0,19.25057012553573,-155.71294443289267,28.090159615476576,2.9
9059,1980.0,11.0,18.0,14.0,53.0,9.97,9059.0,19.985586678159542,-155.57977757768822,28.08674520426568,2.7
9060,1980.0,11.0,21.0,23.0,43.0,31.13,9060.0,19.7730464290605,-155.56603671373108,24.93529853316293,2.5
9061,1980.0,11.0,24.0,3.0,59.0,42.74,9061.0,19.49671694632991,-155.37318261305484,18.50632993711672,2.6
9064,1980.0,11.0,27.0,0.0,7.0,14.06,9064.0,19.72630191140547,-155.05681389837125,11.529223977836333,2.8
9067,1980.0,12.0,10.0,2.0,39.0,1.74,9067.0,18.989946311989208,-155.67226882022615,15.310219942321933,2.7
9068,1980.0,12.0,10.0,3.0,20.0,20.42,9068.0,19.2875418970729,-155.2814506074565,6.40553196110761,3.1
9070,1980.0,12.0,11.0,15.0,31.0,21.48,9070.0,19.91363649821113,-155.44946614572507,44.22949113227793,3.7
9071,1980.0,12.0,12.0,10.0,59.0,56.48,9071.0,19.974497144173306,-155.68121852423056,29.30253589634926,3.5
9072,1980.0,12.0,17.0,10.0,43.0,1.24,9072.0,19.879599846921863,-155.18265209716358,10.388101834617284,2.6
9076,1980.0,12.0,18.0,2.0,18.0,52.9,9076.0,19.749238415288595,-155.1359512950632,1.4166378805336477,2.5
9078,1980.0,12.0,26.0,10.0,14.0,19.19,9078.0,19.496117823224548,-155.17374241407592,30.770954447605103,2.5
9082,1980.0,12.0,31.0,17.0,46.0,20.58,9082.0,19.668716113010586,-155.6808064788142,40.54403576671496,2.6
9084,1981.0,1.0,1.0,23.0,37.0,13.98,9084.0,19.34448424133803,-155.50603765968654,36.15713989064951,4.0
9085,1981.0,1.0,2.0,1.0,33.0,18.21,9085.0,19.53545404803241,-154.8957911712615,40.36206038300432,2.7
9087,1981.0,1.0,4.0,2.0,2.0,56.63,9087.0,19.648422333758056,-155.36885700436792,7.525326681264248,2.7
9088,1981.0,1.0,4.0,15.0,45.0,42.05,9088.0,19.086073127083218,-155.58884337485424,28.72839677430993,2.6
9089,1981.0,1.0,7.0,14.0,11.0,19.48,9089.0,19.45453615129599,-155.02254279042808,44.10131818361295,3.3
9092,1981.0,1.0,7.0,23.0,3.0,0.91,9092.0,19.73763915579982,-155.49429685104744,24.35214384665369,2.7
9095,1981.0,1.0,12.0,6.0,51.0,37.05,9095.0,19.748068488189016,-155.36085636838013,4.677589196717273,2.8
9096,1981.0,1.0,14.0,17.0,0.0,47.69,9096.0,20.076737668291187,-155.69782137197495,27.58650344359768,3.2
9097,1981.0,1.0,17.0,3.0,57.0,43.63,9097.0,19.54141116236971,-155.7575600861149,9.909105649517238,3.6
9102,1981.0,1.0,18.0,13.0,5.0,15.53,9102.0,19.740843114897267,-155.24300559490953,12.357367642372385,2.8
9103,1981.0,1.0,21.0,19.0,22.0,50.06,9103.0,20.04440735075597,-155.61542536476324,26.80719742122508,3.4
9111,1981.0,1.0,25.0,1.0,57.0,23.1,9111.0,19.428991583450188,-155.48246374109803,29.12748265734611,3.6
9113,1981.0,1.0,25.0,22.0,1.0,44.24,9113.0,19.309146781092057,-155.22449485166166,2.6991507027842605,2.5
9114,1981.0,2.0,8.0,12.0,10.0,40.9,9114.0,19.86148534246771,-155.84824872262442,20.259831879204345,2.9
9115,1981.0,2.0,8.0,14.0,47.0,28.24,9115.0,19.827879940280376,-155.11425094990946,42.36790004579069,2.7
9116,1981.0,2.0,14.0,18.0,42.0,28.27,9116.0,19.32290690279116,-155.70693973266484,43.11035069595566,2.5
9117,1981.0,2.0,16.0,4.0,19.0,11.5,9117.0,19.415405378960905,-155.36076227963107,42.11894842110354,2.7
9118,1981.0,2.0,16.0,18.0,36.0,24.33,9118.0,19.374234882516653,-155.3128358656462,23.229990765809703,3.1
9122,1981.0,2.0,26.0,5.0,3.0,30.02,9122.0,19.97511101615796,-155.70099490828372,44.69049181100048,2.5
9125,1981.0,3.0,17.0,6.0,9.0,19.28,9125.0,20.11504792964335,-155.80996852198547,39.730027552480166,2.6
9127,1981.0,3.0,20.0,18.0,37.0,41.05,9127.0,20.02171151688669,-155.59095712369844,19.557699963266515,3.2
9128,1981.0,3.0,20.0,20.0,2.0,9.03,9128.0,19.922567311717387,-155.6238302701137,41.09479143766802,2.5
