,id,latitude,longitude,time,magnitude,is_background,gen_0_parent,generation,datetime,index
4683,162,19.76916399149224,-155.78825874281932,1972-05-30 19:22:35.768319000,2.8,True,162,0,1972-05-30 19:22:35.768319000,4684
4684,404,19.194359453730662,-155.63537831960517,1972-06-03 19:46:15.528234438,3.0,False,116,1,1972-06-03 19:46:15.528234438,4685
4685,163,19.68385991720922,-155.44806648127064,1972-06-04 10:44:00.814185000,2.5,True,163,0,1972-06-04 10:44:00.814185000,4686
4686,164,19.441831039625036,-155.47152659725012,1972-06-05 07:23:13.859102000,3.1,True,164,0,1972-06-05 07:23:13.859102000,4687
4687,433,19.43211393575648,-155.48550971139628,1972-06-05 07:26:16.874500246,2.9,False,164,1,1972-06-05 07:26:16.874500246,4688
4688,3714,19.463841185336516,-155.64137398953898,1972-06-05 08:56:43.463177223,2.6,False,156,5,1972-06-05 08:56:43.463177223,4689
4689,432,19.47808982273925,-155.4694347295194,1972-06-06 02:49:15.737390452,3.7,False,164,1,1972-06-06 02:49:15.737390452,4690
4690,607,19.48082853149661,-155.47163367835248,1972-06-06 04:00:01.825277411,2.9,False,164,2,1972-06-06 04:00:01.825277411,4691
4691,3696,19.331377111775375,-155.61817387915323,1972-06-06 14:11:59.542713566,2.6,False,156,5,1972-06-06 14:11:59.542713566,4692
4692,431,19.722546020894228,-155.48425684978432,1972-06-08 00:50:17.523878843,2.7,False,161,1,1972-06-08 00:50:17.523878843,4693
4693,5153,19.32459550130921,-155.58187697301042,1972-06-09 06:35:16.166166109,3.0,False,156,7,1972-06-09 06:35:16.166166109,4694
4694,5532,19.33526887239598,-155.59434643152036,1972-06-09 06:41:27.840193713,2.5,False,156,8,1972-06-09 06:41:27.840193713,4695
4695,165,19.965701785624347,-155.51037305683195,1972-06-10 12:36:34.584087000,3.4,True,165,0,1972-06-10 12:36:34.584087000,4696
4696,166,19.98367448393781,-155.19649674626135,1972-06-14 10:44:59.932379000,3.1,True,166,0,1972-06-14 10:44:59.932379000,4697
4697,434,19.972839344967667,-155.52528674854335,1972-06-15 02:28:04.723787397,3.5,False,165,1,1972-06-15 02:28:04.723787397,4698
4698,608,19.969346086182952,-155.50517184731692,1972-06-15 02:28:58.097378368,2.5,False,165,2,1972-06-15 02:28:58.097378368,4699
4699,2336,19.29417136207843,-155.31921030953615,1972-06-15 17:24:38.171157257,2.5,False,48,4,1972-06-15 17:24:38.171157257,4700
4700,5152,19.330548681332846,-155.56621752955633,1972-06-17 01:19:12.714895502,2.5,False,156,7,1972-06-17 01:19:12.714895502,4701
4701,375,20.00873435451589,-155.35820664300942,1972-06-18 11:28:04.561821849,3.8,False,62,1,1972-06-18 11:28:04.561821849,4702
4702,572,19.9993541580571,-155.36207308367543,1972-06-18 11:29:09.704756227,2.9,False,62,2,1972-06-18 11:29:09.704756227,4703
4703,167,19.277693184454957,-155.685712729934,1972-06-18 14:51:21.094529000,3.3,True,167,0,1972-06-18 14:51:21.094529000,4704
4704,436,19.275087649543742,-155.694748753811,1972-06-18 14:51:48.377164481,2.6,False,167,1,1972-06-18 14:51:48.377164481,4705
4705,425,19.36214975127126,-155.5569170541283,1972-06-21 22:03:41.551902117,2.7,False,156,1,1972-06-21 22:03:41.551902117,4706
4706,605,19.36205442991093,-155.5558197326391,1972-06-21 22:04:05.838524312,2.8,False,156,2,1972-06-21 22:04:05.838524312,4707
4707,168,19.79255773643129,-155.3665665544124,1972-06-25 21:41:57.878930000,3.1,True,168,0,1972-06-25 21:41:57.878930000,4708
4708,437,19.86393702072386,-155.48928731183668,1972-06-26 12:14:57.029027784,2.7,False,168,1,1972-06-26 12:14:57.029027784,4709
4709,5144,19.589344976436625,-155.46642691036814,1972-06-29 10:25:08.721408246,2.5,False,134,7,1972-06-29 10:25:08.721408246,4710
4710,169,19.700205411320333,-155.44981135165736,1972-06-30 20:56:02.087311000,2.5,True,169,0,1972-06-30 20:56:02.087311000,4711
4711,5780,19.334204773194376,-155.5881802657103,1972-07-03 11:30:39.070640729,2.6,False,156,9,1972-07-03 11:30:39.070640729,4712
4712,714,19.322915683949923,-155.52034182802603,1972-07-11 03:52:35.461861733,3.8,False,156,3,1972-07-11 03:52:35.461861733,4713
4713,2399,19.33414809872305,-155.55555068103502,1972-07-12 21:11:54.997849534,2.9,False,156,4,1972-07-12 21:11:54.997849534,4714
4714,3716,19.345110732407974,-155.53874065485385,1972-07-13 01:48:47.382106015,2.5,False,156,5,1972-07-13 01:48:47.382106015,4715
4715,4577,19.345703560000945,-155.54155146680202,1972-07-13 02:04:30.358840572,3.0,False,156,6,1972-07-13 02:04:30.358840572,4716
4716,170,19.89540207949789,-155.74413488884306,1972-07-15 07:11:30.902113000,2.5,True,170,0,1972-07-15 07:11:30.902113000,4717
4717,171,20.13320818722728,-155.82085173543717,1972-07-19 00:53:24.842788000,2.5,True,171,0,1972-07-19 00:53:24.842788000,4718
4718,438,20.13504444292904,-155.81669931311424,1972-07-20 07:54:48.139472215,2.5,False,171,1,1972-07-20 07:54:48.139472215,4719
4719,172,19.089502605449024,-155.55209562366707,1972-07-22 04:35:39.763580000,2.7,True,172,0,1972-07-22 04:35:39.763580000,4720
4720,435,19.958335853025563,-155.50828853702563,1972-07-26 09:48:36.977799921,2.9,False,165,1,1972-07-26 09:48:36.977799921,4721
4721,2393,19.346329572837437,-155.5962417003024,1972-07-27 23:32:49.986723123,2.5,False,156,4,1972-07-27 23:32:49.986723123,4722
4722,173,19.63234550554541,-155.43076534290407,1972-07-28 02:46:59.324812000,2.6,True,173,0,1972-07-28 02:46:59.324812000,4723
4723,174,19.96401445922657,-155.27017397507447,1972-08-02 04:17:58.390903000,2.9,True,174,0,1972-08-02 04:17:58.390903000,4724
4724,335,19.876191985213158,-155.588423289865,1972-08-05 19:26:39.626728939,2.5,False,17,1,1972-08-05 19:26:39.626728939,4725
4725,175,19.045289613412,-155.7035477560758,1972-08-08 03:31:41.715280000,4.3,True,175,0,1972-08-08 03:31:41.715280000,4726
4726,439,19.04734130551177,-155.69501854099977,1972-08-08 03:36:01.367692328,2.7,False,175,1,1972-08-08 03:36:01.367692328,4727
4727,610,19.03039825119869,-155.70747103968964,1972-08-08 03:41:17.237636532,2.8,False,175,2,1972-08-08 03:41:17.237636532,4728
4728,442,19.049687776845072,-155.7161548847789,1972-08-08 04:20:20.318307344,3.1,False,175,1,1972-08-08 04:20:20.318307344,4729
4729,612,19.0434423101996,-155.71691349092424,1972-08-08 04:23:18.080607561,2.5,False,175,2,1972-08-08 04:23:18.080607561,4730
4730,441,19.04528682116406,-155.7130919533084,1972-08-08 06:20:25.441717578,3.3,False,175,1,1972-08-08 06:20:25.441717578,4731
4731,609,19.04443386998606,-155.69681186327972,1972-08-08 15:11:23.076652112,2.5,False,175,2,1972-08-08 15:11:23.076652112,4732
4732,720,19.036364309709946,-155.69901802910437,1972-08-08 23:47:36.087263440,2.6,False,175,3,1972-08-08 23:47:36.087263440,4733
4733,611,19.046682534158634,-155.71697946761194,1972-08-09 04:54:33.055508578,2.5,False,175,2,1972-08-09 04:54:33.055508578,4734
4734,440,18.985574722729694,-155.673925531675,1972-08-10 04:28:07.370438608,2.5,False,175,1,1972-08-10 04:28:07.370438608,4735
4735,722,19.0266491940402,-155.6881621833016,1972-08-11 05:13:17.726412098,2.7,False,175,3,1972-08-11 05:13:17.726412098,4736
4736,721,19.04048712733106,-155.70596053325653,1972-08-11 08:29:01.122439047,3.0,False,175,3,1972-08-11 08:29:01.122439047,4737
4737,176,19.69938672773011,-155.1327633543079,1972-08-13 19:45:14.107556000,2.5,True,176,0,1972-08-13 19:45:14.107556000,4738
4738,177,19.39954587685844,-155.09042456274796,1972-08-17 10:45:39.965232000,2.8,True,177,0,1972-08-17 10:45:39.965232000,4739
4739,444,19.38957808927272,-155.0972900207795,1972-08-17 11:52:08.661640640,2.5,False,177,1,1972-08-17 11:52:08.661640640,4740
4740,178,19.494525688286465,-155.21938976401404,1972-08-19 03:27:25.782428000,2.6,True,178,0,1972-08-19 03:27:25.782428000,4741
4741,179,19.42950488306225,-155.65325196797357,1972-08-20 22:32:00.963978000,2.5,True,179,0,1972-08-20 22:32:00.963978000,4742
4742,2404,19.036268714346956,-155.69658227455386,1972-08-24 06:11:53.424895543,3.1,False,175,4,1972-08-24 06:11:53.424895543,4743
4743,180,20.0489280746602,-155.74759456480962,1972-08-26 05:44:52.808372000,3.9,True,180,0,1972-08-26 05:44:52.808372000,4744
4744,446,20.08222870607473,-155.7397208762587,1972-08-26 05:50:20.898248909,3.2,False,180,1,1972-08-26 05:50:20.898248909,4745
4745,614,20.090412733499857,-155.733914263333,1972-08-27 15:21:00.839452076,3.1,False,180,2,1972-08-27 15:21:00.839452076,4746
4746,724,20.08761082519692,-155.72726956751242,1972-08-27 15:31:37.348029233,2.6,False,180,3,1972-08-27 15:31:37.348029233,4747
4747,723,20.07274401333721,-155.73436319417164,1972-08-27 19:50:31.741671472,2.8,False,180,3,1972-08-27 19:50:31.741671472,4748
4748,2405,20.083227901894244,-155.720184490491,1972-08-27 23:35:23.302160987,2.7,False,180,4,1972-08-27 23:35:23.302160987,4749
4749,181,20.156105858025796,-155.77230335982114,1972-09-06 01:01:25.803162000,2.8,True,181,0,1972-09-06 01:01:25.803162000,4750
4750,615,20.08577216394218,-155.74949280244414,1972-09-09 10:19:21.154128802,2.7,False,180,2,1972-09-09 10:19:21.154128802,4751
4751,182,19.58696822518291,-154.94391535263225,1972-09-14 13:21:34.025576000,4.1,True,182,0,1972-09-14 13:21:34.025576000,4752
4752,449,19.61241479470598,-154.91220680687894,1972-09-14 14:17:06.050778680,2.6,False,182,1,1972-09-14 14:17:06.050778680,4753
4753,448,19.60212619214578,-154.97348085694227,1972-09-19 21:53:50.520675929,2.8,False,182,1,1972-09-19 21:53:50.520675929,4754
4754,183,19.3907829074626,-155.6131938902938,1972-09-21 19:00:34.575860000,3.3,True,183,0,1972-09-21 19:00:34.575860000,4755
4755,450,19.364287200717044,-155.63511458977766,1972-09-21 19:01:53.685722744,2.7,False,183,1,1972-09-21 19:01:53.685722744,4756
4756,184,19.66434793924242,-155.0148790539869,1972-09-22 23:39:47.492463000,2.7,True,184,0,1972-09-22 23:39:47.492463000,4757
4757,185,19.747267187832307,-155.5713564744031,1972-09-26 23:34:22.285998000,2.5,True,185,0,1972-09-26 23:34:22.285998000,4758
4758,186,19.6753590566816,-155.7780814657576,1972-09-27 15:24:36.035446000,2.8,True,186,0,1972-09-27 15:24:36.035446000,4759
4759,187,19.815021931076032,-155.76013973205542,1972-10-01 20:49:15.851881000,3.4,True,187,0,1972-10-01 20:49:15.851881000,4760
4760,451,19.821287954762504,-155.7730462736768,1972-10-02 06:57:44.991087645,3.8,False,187,1,1972-10-02 06:57:44.991087645,4761
4761,616,19.81988764063537,-155.77497634308023,1972-10-02 07:03:58.691877074,2.8,False,187,2,1972-10-02 07:03:58.691877074,4762
4762,188,19.66370438404578,-155.3695945972869,1972-10-11 01:26:38.807170000,2.5,True,188,0,1972-10-11 01:26:38.807170000,4763
4763,453,19.6646031499946,-155.3744064081884,1972-10-11 08:07:51.553040229,2.9,False,188,1,1972-10-11 08:07:51.553040229,4764
4764,617,19.660528690791683,-155.37083559067457,1972-10-11 08:22:17.545134002,3.0,False,188,2,1972-10-11 08:22:17.545134002,4765
4765,452,19.64314532584049,-155.37914102247,1972-10-14 01:03:31.847307676,2.6,False,188,1,1972-10-14 01:03:31.847307676,4766
4766,189,19.24885941839667,-155.26669409990623,1972-10-20 11:11:19.363554000,2.5,True,189,0,1972-10-20 11:11:19.363554000,4767
4767,190,19.22418017980108,-155.65421400118032,1972-10-23 21:29:53.207382000,2.9,True,190,0,1972-10-23 21:29:53.207382000,4768
4768,191,20.12066218811037,-155.71204890149045,1972-10-24 13:11:26.965287000,2.7,True,191,0,1972-10-24 13:11:26.965287000,4769
4769,445,20.034841014728126,-155.73449018194356,1972-10-26 23:49:42.329857567,2.6,False,180,1,1972-10-26 23:49:42.329857567,4770
4770,2392,19.322391191923145,-155.51563798389228,1972-10-27 07:11:51.412061746,3.1,False,156,4,1972-10-27 07:11:51.412061746,4771
4771,3681,19.31558008107822,-155.51563705936707,1972-10-27 21:10:05.561862370,3.8,False,156,5,1972-10-27 21:10:05.561862370,4772
4772,4549,19.32127551337256,-155.49904038690278,1972-10-27 21:54:24.609864588,2.9,False,156,6,1972-10-27 21:54:24.609864588,4773
4773,192,19.67030702517961,-155.3363553997212,1972-10-27 21:58:20.996504000,2.6,True,192,0,1972-10-27 21:58:20.996504000,4774
4774,4550,19.295443099089287,-155.49975619889997,1972-10-28 01:05:45.195811731,3.3,False,156,6,1972-10-28 01:05:45.195811731,4775
4775,613,20.02175795129689,-155.72448866250693,1972-10-29 22:52:56.378492748,2.5,False,180,2,1972-10-29 22:52:56.378492748,4776
4776,6004,20.045205836098923,-155.41993722981482,1972-10-31 02:01:54.324780538,2.6,False,156,11,1972-10-31 02:01:54.324780538,4777
4777,193,19.81118450772413,-155.89412437210763,1972-11-03 03:40:48.016777000,2.5,True,193,0,1972-11-03 03:40:48.016777000,4778
4778,690,19.5173295863978,-155.59468528913223,1972-11-03 06:41:09.350013700,3.5,False,64,3,1972-11-03 06:41:09.350013700,4779
4779,2340,19.51815325381088,-155.60190842753985,1972-11-03 06:43:32.305942944,3.0,False,64,4,1972-11-03 06:43:32.305942944,4780
4780,3652,19.518557553078463,-155.59088493738392,1972-11-03 06:44:28.702173227,2.7,False,64,5,1972-11-03 06:44:28.702173227,4781
4781,2341,19.5156615337902,-155.59281094234476,1972-11-04 07:31:15.586724180,3.1,False,64,4,1972-11-04 07:31:15.586724180,4782
4782,3653,19.51928394897181,-155.59329500785205,1972-11-04 07:56:45.461674649,3.6,False,64,5,1972-11-04 07:56:45.461674649,4783
4783,194,19.96440405776781,-155.6391196762097,1972-11-04 14:22:02.460571000,2.6,True,194,0,1972-11-04 14:22:02.460571000,4784
4784,195,19.50792196826964,-155.6891784557693,1972-11-04 14:56:49.929815000,2.5,True,195,0,1972-11-04 14:56:49.929815000,4785
4785,2377,19.765908689017905,-155.39641656202787,1972-11-06 19:18:21.910684688,2.5,False,134,4,1972-11-06 19:18:21.910684688,4786
4786,196,19.589672245410767,-155.28698839445474,1972-11-08 16:36:53.832804000,2.7,True,196,0,1972-11-08 16:36:53.832804000,4787
4787,197,19.43278039970585,-155.4710513616476,1972-11-16 07:54:45.758934000,2.5,True,197,0,1972-11-16 07:54:45.758934000,4788
4788,198,20.109747270805755,-155.71565701219563,1972-11-16 16:13:29.265450000,2.6,True,198,0,1972-11-16 16:13:29.265450000,4789
4789,5549,19.31510537725221,-155.57762373303098,1972-11-18 02:52:27.892141589,2.8,False,156,8,1972-11-18 02:52:27.892141589,4790
4790,199,19.908150919287067,-155.7319603193434,1972-11-18 04:38:18.616005000,3.5,True,199,0,1972-11-18 04:38:18.616005000,4791
4791,2400,19.34035458258326,-155.56214331231143,1972-12-01 20:45:31.256489527,2.7,False,156,4,1972-12-01 20:45:31.256489527,4792
4792,200,19.12345601295056,-155.5818316661384,1972-12-02 05:40:15.947346000,2.9,True,200,0,1972-12-02 05:40:15.947346000,4793
4793,201,19.9444564121224,-155.42454873378205,1972-12-19 05:52:30.947858000,2.9,True,201,0,1972-12-19 05:52:30.947858000,4794
4794,202,20.003626330428546,-155.70482309982333,1972-12-19 20:26:37.387947000,2.9,True,202,0,1972-12-19 20:26:37.387947000,4795
4795,405,19.20138472216855,-155.60841296280606,1972-12-22 10:55:07.723526621,2.6,False,116,1,1972-12-22 10:55:07.723526621,4796
4796,203,19.739750876832037,-155.6476499536769,1972-12-25 07:32:30.863079000,3.1,True,203,0,1972-12-25 07:32:30.863079000,4797
4797,204,19.525332881544223,-154.89325664114696,1972-12-25 18:01:02.770813000,2.8,True,204,0,1972-12-25 18:01:02.770813000,4798
4798,456,19.53089706010971,-154.8894448163429,1972-12-25 18:10:25.064419188,3.5,False,204,1,1972-12-25 18:10:25.064419188,4799
4799,621,19.52861034012049,-154.90012080613786,1972-12-25 19:17:52.484220918,3.4,False,204,2,1972-12-25 19:17:52.484220918,4800
4800,728,19.547157622610523,-154.90227965215794,1972-12-25 19:18:34.441735298,3.5,False,204,3,1972-12-25 19:18:34.441735298,4801
4801,727,19.548138607923605,-154.89743461214033,1972-12-25 19:48:11.539493016,2.7,False,204,3,1972-12-25 19:48:11.539493016,4802
4802,457,19.529054270133933,-154.89745250877732,1972-12-27 08:17:04.923147873,2.9,False,204,1,1972-12-27 08:17:04.923147873,4803
4803,205,19.4171612340168,-155.11408572250508,1972-12-31 10:31:04.490262000,2.7,True,205,0,1972-12-31 10:31:04.490262000,4804
4804,2406,19.549242141063992,-154.89609202599215,1973-01-04 03:20:48.251911840,2.5,False,204,4,1973-01-04 03:20:48.251911840,4805
4805,3719,19.55369885479969,-154.89409577299773,1973-01-04 03:20:52.641467874,2.5,False,204,5,1973-01-04 03:20:52.641467874,4806
4806,206,20.006780329136863,-155.78277136540967,1973-01-04 19:01:40.737327000,2.5,True,206,0,1973-01-04 19:01:40.737327000,4807
4807,207,19.035639690207145,-155.69494032562534,1973-01-07 10:14:01.691956000,3.0,True,207,0,1973-01-07 10:14:01.691956000,4808
4808,458,19.030361431302325,-155.69329446553925,1973-01-07 12:29:06.435888019,2.6,False,207,1,1973-01-07 12:29:06.435888019,4809
4809,208,19.643164691048256,-155.09671965768905,1973-01-31 04:46:26.617539000,3.1,True,208,0,1973-01-31 04:46:26.617539000,4810
4810,459,19.63450255989776,-155.1076388504862,1973-01-31 04:48:15.094090062,2.5,False,208,1,1973-01-31 04:48:15.094090062,4811
4811,622,19.92951697520369,-155.4306630580314,1973-01-31 06:46:20.473170155,2.6,False,208,2,1973-01-31 06:46:20.473170155,4812
4812,209,19.41400894220326,-155.16345247675196,1973-02-01 20:18:21.157700000,3.5,True,209,0,1973-02-01 20:18:21.157700000,4813
4813,460,19.41084686367453,-155.19424235575735,1973-02-01 20:23:46.252415829,2.8,False,209,1,1973-02-01 20:23:46.252415829,4814
4814,210,19.065902946060955,-155.78718639148352,1973-02-05 04:29:51.933312000,2.5,True,210,0,1973-02-05 04:29:51.933312000,4815
4815,211,19.49191858290473,-155.73702766799616,1973-02-09 22:53:50.871820000,2.8,True,211,0,1973-02-09 22:53:50.871820000,4816
4816,212,19.4697235314189,-155.51914363628748,1973-02-12 02:18:24.623624000,2.6,True,212,0,1973-02-12 02:18:24.623624000,4817
4817,213,19.246743104531863,-155.32292761687302,1973-02-12 14:42:46.594219000,3.1,True,213,0,1973-02-12 14:42:46.594219000,4818
4818,214,19.574048746871075,-155.63363900160266,1973-02-12 21:36:36.711458000,2.5,True,214,0,1973-02-12 21:36:36.711458000,4819
4819,2342,19.399130735654868,-155.4893337860887,1973-02-13 02:38:54.036214314,4.2,False,64,4,1973-02-13 02:38:54.036214314,4820
4820,3654,19.41017375019857,-155.48408153391014,1973-02-13 02:56:04.965843909,2.7,False,64,5,1973-02-13 02:56:04.965843909,4821
4821,3655,19.346462350737312,-155.5474383597091,1973-02-13 02:59:14.062975040,2.7,False,64,5,1973-02-13 02:59:14.062975040,4822
4822,461,19.61904923040304,-155.63149367751868,1973-02-13 04:32:20.851822731,2.9,False,214,1,1973-02-13 04:32:20.851822731,4823
4823,215,19.136665516898763,-155.82347839342646,1973-02-18 22:32:06.775951000,2.8,True,215,0,1973-02-18 22:32:06.775951000,4824
4824,3656,19.4029333070286,-155.46933507146628,1973-02-24 18:56:30.413982296,3.7,False,64,5,1973-02-24 18:56:30.413982296,4825
4825,4537,19.352998946574576,-155.50067961864414,1973-02-24 19:55:23.888860300,3.4,False,64,6,1973-02-24 19:55:23.888860300,4826
4826,216,19.31834267227335,-155.11638697646788,1973-02-24 23:12:53.904469000,3.2,True,216,0,1973-02-24 23:12:53.904469000,4827
4827,5134,19.357114569813323,-155.48932736508735,1973-02-25 04:54:45.143023706,2.6,False,64,7,1973-02-25 04:54:45.143023706,4828
4828,5133,19.34918054228394,-155.500656891479,1973-02-25 05:40:22.276456173,3.5,False,64,7,1973-02-25 05:40:22.276456173,4829
4829,5526,19.377339722053502,-155.48294184698997,1973-02-25 05:40:27.430763145,3.6,False,64,8,1973-02-25 05:40:27.430763145,4830
4830,5779,19.387148401798985,-155.48089994624056,1973-02-25 05:46:42.632690755,3.3,False,64,9,1973-02-25 05:46:42.632690755,4831
4831,5921,19.44560137645265,-155.49214907845231,1973-02-25 05:46:43.674245010,3.4,False,64,10,1973-02-25 05:46:43.674245010,4832
4832,5778,19.372165380403487,-155.48009663943668,1973-02-25 05:57:02.798347685,2.5,False,64,9,1973-02-25 05:57:02.798347685,4833
4833,5989,19.447288914415765,-155.49170260998233,1973-02-25 05:58:57.509824404,3.6,False,64,11,1973-02-25 05:58:57.509824404,4834
4834,5920,19.385116288302196,-155.45768402763065,1973-02-25 06:22:00.442632502,2.6,False,64,10,1973-02-25 06:22:00.442632502,4835
4835,5990,19.448401004152267,-155.49590256918927,1973-02-25 06:31:47.983658642,3.5,False,64,11,1973-02-25 06:31:47.983658642,4836
4836,5775,19.380012802225423,-155.4800014125582,1973-02-25 17:47:50.002501723,3.0,False,64,9,1973-02-25 17:47:50.002501723,4837
4837,6026,19.462427984096696,-155.48051358250083,1973-02-25 19:00:42.913132351,3.5,False,64,12,1973-02-25 19:00:42.913132351,4838
4838,6054,19.474053505139963,-155.46748287979128,1973-02-25 19:24:57.511621089,2.6,False,64,13,1973-02-25 19:24:57.511621089,4839
4839,4538,19.33966247055324,-155.54093634385626,1973-02-27 03:57:32.866659034,2.5,False,64,6,1973-02-27 03:57:32.866659034,4840
4840,6028,19.705751185253654,-155.61434383978948,1973-02-28 04:49:49.053639579,2.5,False,64,12,1973-02-28 04:49:49.053639579,4841
4841,217,19.87381424210506,-155.7479863722533,1973-02-28 22:40:49.518508000,2.5,True,217,0,1973-02-28 22:40:49.518508000,4842
4842,5777,19.3485890686759,-155.4953897823005,1973-03-04 00:27:24.092809850,3.1,False,64,9,1973-03-04 00:27:24.092809850,4843
4843,5525,19.349240148522792,-155.50159953387296,1973-03-06 14:05:44.536623639,3.8,False,64,8,1973-03-06 14:05:44.536623639,4844
4844,5774,19.3587750640925,-155.49964394143177,1973-03-06 14:38:38.314819181,2.8,False,64,9,1973-03-06 14:38:38.314819181,4845
4845,5919,19.34506444514909,-155.50308480297696,1973-03-06 18:13:24.572269622,4.3,False,64,10,1973-03-06 18:13:24.572269622,4846
4846,5986,19.409866664827877,-155.52695416347635,1973-03-06 18:14:55.814648022,2.9,False,64,11,1973-03-06 18:14:55.814648022,4847
4847,5985,19.34017964768588,-155.52166202947782,1973-03-06 18:28:01.730279128,2.9,False,64,11,1973-03-06 18:28:01.730279128,4848
4848,5988,19.363970047873188,-155.49766396349582,1973-03-08 08:55:24.836491725,3.0,False,64,11,1973-03-08 08:55:24.836491725,4849
4849,6025,19.35616842289048,-155.5097967530025,1973-03-08 09:01:34.186010938,3.0,False,64,12,1973-03-08 09:01:34.186010938,4850
4850,6053,19.36668143579227,-155.49851558162595,1973-03-08 09:02:32.807181561,2.5,False,64,13,1973-03-08 09:02:32.807181561,4851
4851,218,20.162527274556496,-155.8387907860112,1973-03-12 12:48:39.102326000,3.0,True,218,0,1973-03-12 12:48:39.102326000,4852
4852,6024,19.32475390534745,-155.52355871620594,1973-03-12 14:44:06.360490323,4.6,False,64,12,1973-03-12 14:44:06.360490323,4853
4853,6048,19.31630073339276,-155.6090430548448,1973-03-12 14:44:32.151694802,2.9,False,64,13,1973-03-12 14:44:32.151694802,4854
4854,6049,19.35247498418636,-155.50649114759946,1973-03-12 14:45:17.807947364,2.5,False,64,13,1973-03-12 14:45:17.807947364,4855
4855,6067,19.341522852535743,-155.5101570696098,1973-03-12 14:47:35.125354504,4.7,False,64,14,1973-03-12 14:47:35.125354504,4856
4856,6097,19.369799677414616,-155.72253626609393,1973-03-12 14:54:25.263828279,2.5,False,64,15,1973-03-12 14:54:25.263828279,4857
4857,6090,19.342167803470343,-155.501680914787,1973-03-12 14:56:13.496970211,3.0,False,64,15,1973-03-12 14:56:13.496970211,4858
4858,6096,19.34130154884524,-155.51088724984277,1973-03-12 15:12:13.118481428,3.3,False,64,15,1973-03-12 15:12:13.118481428,4859
4859,6089,19.57803391345463,-155.4842398012019,1973-03-12 15:13:54.852910417,2.5,False,64,15,1973-03-12 15:13:54.852910417,4860
4860,6093,19.37475688169938,-155.41901157917573,1973-03-12 15:26:59.146848619,2.6,False,64,15,1973-03-12 15:26:59.146848619,4861
4861,6098,19.34528923118435,-155.5257215463503,1973-03-12 15:32:24.357350920,2.5,False,64,15,1973-03-12 15:32:24.357350920,4862
4862,6099,19.33778011583968,-155.58956288742198,1973-03-12 15:48:07.835564056,4.4,False,64,15,1973-03-12 15:48:07.835564056,4863
4863,6113,19.359251411473338,-155.5929702017522,1973-03-12 15:48:09.495424099,4.0,False,64,16,1973-03-12 15:48:09.495424099,4864
4864,6110,19.32718561328018,-155.59804560638767,1973-03-12 15:49:23.335990596,2.6,False,64,16,1973-03-12 15:49:23.335990596,4865
4865,6122,19.363846418385656,-155.60806393756522,1973-03-12 15:49:48.596050564,2.6,False,64,17,1973-03-12 15:49:48.596050564,4866
4866,6114,19.446568736775664,-155.60204360758675,1973-03-12 16:37:55.475946905,2.9,False,64,16,1973-03-12 16:37:55.475946905,4867
4867,6115,19.37371720605772,-155.61145634791202,1973-03-12 17:06:44.972923717,3.2,False,64,16,1973-03-12 17:06:44.972923717,4868
4868,6112,19.33528306550881,-155.61336205280423,1973-03-12 17:42:05.085068071,2.8,False,64,16,1973-03-12 17:42:05.085068071,4869
4869,6095,19.18121221549166,-155.4374436693141,1973-03-12 17:58:54.170188552,2.6,False,64,15,1973-03-12 17:58:54.170188552,4870
4870,6092,19.326301399909884,-155.52361642681834,1973-03-12 18:39:05.933362129,2.8,False,64,15,1973-03-12 18:39:05.933362129,4871
4871,6094,19.33605081954756,-155.47917602078897,1973-03-12 19:24:15.199540496,2.9,False,64,15,1973-03-12 19:24:15.199540496,4872
4872,6100,19.4146188364629,-155.4646700716432,1973-03-12 20:12:50.191840232,3.0,False,64,15,1973-03-12 20:12:50.191840232,4873
4873,6117,19.44970933136137,-155.47407585714967,1973-03-12 20:28:38.888497029,2.6,False,64,16,1973-03-12 20:28:38.888497029,4874
4874,6116,19.413137193917105,-155.4608330804406,1973-03-12 20:38:32.384989728,2.5,False,64,16,1973-03-12 20:38:32.384989728,4875
4875,6107,19.32928649796703,-155.55371837124505,1973-03-12 21:14:31.854232282,2.8,False,64,16,1973-03-12 21:14:31.854232282,4876
4876,6109,19.33187776844564,-155.58533760738382,1973-03-12 21:35:53.221739849,3.7,False,64,16,1973-03-12 21:35:53.221739849,4877
4877,6119,19.205076709839545,-155.37368170230403,1973-03-12 21:39:50.295462285,3.1,False,64,17,1973-03-12 21:39:50.295462285,4878
4878,6120,19.339555122054104,-155.58382993933375,1973-03-13 02:16:23.846066338,2.5,False,64,17,1973-03-13 02:16:23.846066338,4879
4879,6125,19.338849098645497,-155.59448337888102,1973-03-13 02:25:59.927306774,2.9,False,64,18,1973-03-13 02:25:59.927306774,4880
4880,6047,19.303204957748072,-155.51881269609507,1973-03-13 05:26:18.672768219,2.8,False,64,13,1973-03-13 05:26:18.672768219,4881
4881,6124,19.352641897984213,-155.5732000470467,1973-03-13 11:32:07.769150023,3.8,False,64,17,1973-03-13 11:32:07.769150023,4882
4882,6123,19.33398220294447,-155.60106029452615,1973-03-13 20:30:57.062291093,2.7,False,64,17,1973-03-13 20:30:57.062291093,4883
4883,6046,19.34762633062938,-155.52634409625912,1973-03-14 04:27:04.461980529,2.8,False,64,13,1973-03-14 04:27:04.461980529,4884
